"data.V15" "V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14"
0 65 3 176796 11 16 7 10 2 5 1 0 0 40 39
1 32 5 134737 10 13 3 7 1 5 2 0 0 70 39
0 33 4 49795 10 13 5 10 2 5 2 0 0 45 39
0 32 6 131588 16 10 5 13 5 3 1 0 0 20 39
0 25 3 307643 12 9 3 14 1 5 2 0 0 40 39
0 41 2 351350 16 10 1 11 5 5 1 0 0 40 39
1 44 3 260761 12 9 3 3 1 5 2 0 0 40 39
0 72 3 156310 1 6 3 8 1 5 2 2414 0 12 39
0 36 3 207789 12 9 1 4 2 5 2 0 0 52 39
0 67 5 252842 12 9 3 5 1 5 2 1797 0 20 39
0 28 3 294936 12 9 3 14 1 5 2 4064 0 45 39
0 24 3 196269 2 7 3 6 1 4 2 0 0 40 39
0 17 3 46402 6 4 5 12 4 5 2 0 0 8 39
0 32 5 267161 10 13 1 4 5 3 1 0 0 30 39
0 67 3 160456 2 7 7 8 2 5 1 0 0 40 39
0 51 3 123053 13 14 3 10 1 2 2 5013 0 40 19
0 32 3 426467 4 2 5 3 2 5 2 3674 0 40 13
1 39 3 269323 16 10 3 4 1 5 2 0 0 40 39
0 18 5 42857 16 10 5 3 2 5 1 0 0 35 39
1 50 5 183915 10 13 3 3 1 5 2 0 0 45 39
0 24 3 211391 1 6 5 12 2 5 1 0 0 15 39
0 21 2 193130 16 10 5 1 2 5 1 0 0 40 39
0 24 3 86745 10 13 5 1 3 2 1 0 0 16 39
0 34 3 226525 9 11 5 8 4 5 2 0 0 40 39
0 49 5 343742 1 6 5 3 2 3 2 0 0 32 39
0 50 3 150975 12 9 1 7 2 1 1 0 0 40 39
0 33 3 207301 8 12 1 4 4 5 1 0 0 40 39
0 18 3 135924 16 10 5 1 4 5 2 0 0 40 39
1 45 3 184277 9 11 1 1 5 5 1 0 0 55 39
0 20 3 142233 12 9 5 12 2 5 1 0 0 35 39
1 46 4 120902 10 13 3 4 1 5 2 3103 0 37 39
0 64 2 158412 12 9 7 1 2 5 1 0 0 40 39
0 39 3 126161 11 16 5 10 2 5 2 0 0 45 39
0 35 3 149347 12 9 5 3 2 5 2 0 0 70 39
0 21 3 322674 16 10 5 8 2 5 2 0 0 32 39
0 29 3 55390 8 12 5 13 2 5 2 0 0 45 39
1 38 6 200904 10 13 3 4 6 3 1 0 0 30 39
0 45 3 166056 12 9 1 8 5 5 1 0 0 40 39
1 30 5 116666 13 14 1 10 2 2 2 0 0 50 19
1 41 3 168324 16 10 3 1 6 5 1 0 0 40 39
0 37 3 121772 12 9 5 3 2 2 2 0 0 40 17
1 45 3 126889 10 13 3 12 1 5 2 0 1887 60 39
1 45 4 117605 12 9 3 4 1 5 2 0 0 48 39
0 20 1 410446 12 9 5 1 3 5 2 0 0 20 39
1 63 4 38472 16 10 7 12 2 5 1 14084 0 60 39
0 35 5 335704 16 10 3 4 1 5 2 0 0 40 39
0 24 3 70261 10 13 3 10 1 5 2 0 0 50 39
0 19 3 47577 16 10 5 14 2 5 2 0 0 50 39
0 23 3 117767 12 9 5 8 4 5 2 0 0 35 39
0 34 3 179641 10 13 5 10 2 5 1 0 0 45 39
1 36 5 328466 5 3 3 14 1 5 2 0 0 50 26
0 46 3 265097 12 9 5 6 3 5 2 0 0 5 39
1 38 2 414791 10 13 3 4 1 5 2 0 0 42 39
0 55 2 48055 3 8 7 1 2 5 1 0 0 40 39
0 27 3 341672 16 10 5 1 3 2 2 0 0 40 19
1 48 3 266764 16 10 3 3 1 5 2 0 0 45 39
0 35 3 233571 12 9 1 8 4 5 1 0 0 50 39
1 53 3 126592 16 10 3 3 1 3 2 7688 0 40 39
0 47 3 70754 12 9 3 3 1 5 2 0 0 40 39
0 50 3 138852 16 10 1 3 2 5 2 4650 0 22 39
0 32 3 175856 16 10 3 12 1 5 2 0 0 40 39
0 40 3 193494 12 9 3 6 1 5 2 0 0 46 39
1 41 3 104334 16 10 3 12 1 5 2 0 0 50 39
0 47 1 197332 10 13 1 10 2 5 2 0 0 40 39
0 21 3 205844 16 10 5 12 4 3 1 0 0 25 39
0 45 2 206459 13 14 3 1 1 5 2 0 0 35 39
0 33 3 202822 6 4 5 8 5 3 1 0 0 14 38
0 68 7 174695 16 10 4 5 5 5 1 0 0 25 39
1 44 3 183342 15 15 3 4 1 5 2 0 0 55 39
0 49 3 105614 1 6 3 7 1 5 2 0 0 50 39
1 45 3 329603 11 16 3 10 1 5 2 0 0 40 31
1 41 3 77373 16 10 3 14 1 5 2 0 1848 65 39
0 29 3 207473 6 4 3 14 1 5 2 0 0 40 26
0 19 3 311974 12 9 5 3 3 5 2 0 0 25 26
0 56 3 175127 1 6 3 6 1 5 2 0 0 40 39
0 55 5 111625 12 9 3 3 1 5 2 0 0 60 39
0 29 3 48895 12 9 5 3 2 5 2 0 0 50 39
0 21 3 27049 12 9 5 9 2 5 1 0 0 25 39
0 52 3 94988 5 3 5 6 2 5 2 0 0 50 39
0 22 3 218343 12 9 5 8 4 5 1 0 0 40 39
0 20 3 227626 12 9 3 1 1 5 2 0 0 60 39
0 31 3 272856 12 9 5 3 4 3 2 0 0 50 9
0 39 3 30916 12 9 3 3 1 5 2 0 0 40 39
0 55 3 276229 16 10 1 13 2 5 1 0 0 40 39
0 35 3 289106 8 12 6 12 5 5 2 0 0 40 39
1 45 3 192776 10 13 3 3 1 5 2 7298 0 55 39
1 61 3 147280 13 14 3 4 1 5 2 0 0 60 39
0 18 3 187770 12 9 5 6 4 5 2 0 0 30 39
0 51 6 213296 10 13 7 1 2 5 2 0 0 40 39
0 37 5 107410 12 9 3 7 1 5 2 0 0 40 39
0 32 3 86808 16 10 5 8 4 5 1 0 0 38 39
0 48 3 149210 12 9 6 3 5 3 2 0 0 45 39
0 62 3 123411 6 4 3 14 1 5 2 0 0 53 39
0 28 3 487347 12 9 5 14 2 5 2 0 0 45 39
0 19 3 283945 1 6 5 6 3 5 2 0 1602 45 39
0 20 3 375698 16 10 5 1 4 5 1 0 0 15 39
0 41 3 271753 10 13 3 5 1 5 2 0 0 40 39
0 29 3 251854 10 13 5 1 2 3 1 0 0 40 39
1 47 3 264052 10 13 3 4 1 5 2 15024 0 50 39
1 43 6 28451 10 13 3 10 1 5 2 0 0 37 39
0 20 3 282604 16 10 5 6 3 5 2 0 0 20 39
1 29 3 185908 10 13 3 4 1 3 2 0 0 55 39
0 51 1 198186 10 13 7 10 2 3 1 0 0 40 39
1 40 3 242521 9 11 3 3 1 5 2 0 0 40 39
0 26 3 337940 5 3 5 14 2 5 2 0 0 40 26
0 30 3 212064 10 13 5 10 4 5 1 0 0 40 39
0 36 3 129263 12 9 7 8 2 5 1 0 0 40 39
0 68 2 144761 12 9 7 11 2 5 2 0 1668 20 39
1 42 3 109912 16 10 5 13 2 5 1 0 0 40 39
0 41 3 113324 12 9 3 6 1 5 2 0 0 40 39
1 43 3 187795 10 13 3 4 1 5 2 0 0 45 39
0 20 3 173724 16 10 5 6 4 5 2 0 0 20 39
0 43 3 185129 10 13 1 13 4 5 2 0 0 40 39
1 53 3 73134 12 9 3 12 1 5 2 15024 0 60 39
1 45 3 236040 16 10 3 10 1 5 2 0 0 40 39
0 39 3 74194 12 9 5 5 5 5 2 0 0 40 39
0 31 2 102130 13 14 3 10 1 5 2 0 0 45 39
0 23 3 140915 16 10 5 12 3 2 2 0 0 25 30
0 38 6 34364 13 14 1 1 2 5 1 0 0 40 39
1 37 5 258037 12 9 3 14 1 5 2 0 0 45 5
0 18 3 391585 12 9 5 7 3 5 1 0 0 40 39
0 41 5 233130 12 9 3 4 1 5 2 0 0 45 26
1 30 3 101345 10 13 3 12 6 5 1 3103 0 55 39
0 26 3 248612 10 13 5 10 4 5 2 0 0 30 39
0 37 3 212465 12 9 3 3 1 5 2 0 0 40 39
0 25 3 198587 16 10 5 13 2 3 1 2174 0 50 39
1 33 3 405913 16 10 3 10 1 5 2 0 0 40 29
1 37 3 588003 10 13 3 4 1 5 2 15024 0 40 39
0 31 3 46807 10 13 5 13 2 5 2 0 0 40 39
0 27 3 210498 16 10 3 4 1 5 2 0 0 80 39
1 35 3 206951 13 14 3 12 1 5 2 0 0 40 39
1 28 5 237466 16 10 3 1 6 5 1 0 0 30 39
0 59 3 279636 12 9 5 1 2 5 2 0 0 50 13
0 42 3 29320 10 13 3 10 1 5 2 0 0 40 39
1 50 3 271262 12 9 3 14 1 5 2 0 0 40 39
0 32 3 76773 16 10 1 7 5 5 1 0 0 40 39
0 27 3 109004 12 9 6 3 5 3 2 0 0 40 39
0 43 3 226902 10 13 1 7 3 5 2 0 0 40 39
1 46 3 176552 2 7 1 10 5 1 2 0 0 40 39
1 41 3 182303 16 10 3 12 1 5 2 0 0 50 39
1 59 2 296253 13 14 1 10 5 5 1 8614 0 60 39
0 20 3 218215 16 10 5 12 4 5 1 0 0 30 39
0 46 5 51271 12 9 3 5 1 5 2 4386 0 70 39
0 45 3 96100 6 4 3 7 1 3 2 0 0 40 39
0 29 2 82393 12 9 5 6 5 2 2 0 1590 45 39
0 23 3 248978 2 7 3 6 1 5 2 0 0 40 26
0 46 3 254367 12 9 5 14 2 5 2 0 1590 48 39
1 58 3 94429 16 10 3 3 1 5 2 0 0 40 39
0 38 3 87282 9 11 5 4 3 2 1 0 0 40 39
0 29 3 119793 16 10 5 12 3 5 2 0 0 50 39
0 26 2 197764 10 13 5 10 2 5 1 0 0 40 39
1 42 3 306982 10 13 3 1 1 2 2 0 0 40 30
1 61 3 80896 12 9 6 14 5 2 2 0 0 45 39
1 31 3 197886 16 10 3 12 1 5 2 15024 0 45 39
0 43 3 355728 12 9 1 7 4 5 2 0 0 40 39
1 47 3 121124 10 13 3 3 1 5 2 15024 0 50 39
1 51 6 193720 12 9 3 3 1 5 2 0 0 56 39
0 23 3 347292 12 9 5 6 2 5 2 0 0 40 39
0 24 3 34506 12 9 5 7 5 5 1 0 0 40 39
0 38 3 63509 9 11 3 3 1 5 2 0 0 50 39
1 48 3 148254 12 9 3 6 6 5 1 0 0 16 39
0 33 3 190511 12 9 5 3 2 5 2 0 0 30 39
0 18 3 20057 6 4 5 8 3 2 1 0 0 40 30
0 52 3 206862 12 9 3 3 1 5 2 0 0 40 39
1 46 3 189498 10 13 3 10 1 5 2 0 1848 45 39
0 28 3 166320 12 9 5 10 2 5 2 0 0 40 39
0 37 3 289886 16 10 5 8 3 2 2 0 0 30 40
1 45 2 54190 13 14 3 10 1 5 2 0 0 50 39
0 17 3 147069 1 6 5 12 4 5 1 0 0 16 39
1 56 3 282023 13 14 3 10 1 5 2 0 0 40 39
0 38 4 379485 8 12 1 4 5 5 2 0 0 45 39
0 81 3 129338 6 4 3 14 1 5 2 0 0 10 39
0 22 3 99829 16 10 5 7 4 5 1 0 0 30 39
0 43 6 182254 16 10 1 1 5 5 1 0 0 40 39
0 31 3 109428 8 12 3 1 6 5 1 0 1740 40 39
1 42 5 351161 10 13 3 10 1 5 2 0 1887 40 39
1 50 3 132716 12 9 3 14 1 5 2 0 0 40 39
0 31 3 242984 16 10 6 6 2 5 2 0 0 40 39
0 35 3 101509 16 10 1 4 2 5 1 0 0 40 39
0 36 3 119957 10 13 6 8 5 3 1 0 0 35 39
0 33 3 69727 6 4 3 5 1 5 2 0 0 40 26
0 36 3 204590 10 13 1 10 5 3 1 0 213 40 39
0 50 3 182907 12 9 5 6 4 5 2 0 0 25 39
1 55 3 206487 16 10 3 10 1 5 2 0 0 40 39
0 29 3 168015 12 9 1 7 5 5 1 0 0 40 39
0 24 3 149396 16 10 5 8 3 3 1 0 0 30 14
1 39 1 184964 16 10 1 1 2 5 2 0 0 40 39
0 34 3 398988 10 13 5 12 2 5 2 0 0 40 39
0 29 3 128777 6 4 1 3 5 5 1 0 0 55 39
1 60 3 252413 16 10 3 3 1 4 2 0 0 32 39
1 33 3 181372 13 14 3 4 6 5 1 0 0 50 39
0 58 3 216851 7 5 5 6 4 5 2 0 0 40 8
0 27 3 106935 16 10 6 12 2 5 2 0 0 40 39
0 46 6 363875 16 10 1 11 5 1 1 0 0 40 39
0 63 3 287277 12 9 1 11 2 5 2 0 0 40 39
0 38 5 172342 16 10 1 8 5 5 1 0 0 40 39
0 23 3 308498 16 10 5 3 4 5 2 0 0 15 39
1 29 3 122127 10 13 5 10 2 5 1 8614 0 40 39
1 31 3 106437 15 15 3 10 6 5 1 0 0 60 39
1 49 4 306289 12 9 3 4 1 5 2 0 0 40 39
1 45 4 201699 11 16 3 10 1 5 2 0 0 60 39
0 42 3 282062 7 5 3 14 1 5 2 0 0 40 39
0 48 3 235108 12 9 3 7 1 5 2 0 0 40 39
0 33 3 339482 12 9 3 3 1 5 2 0 0 40 39
0 24 3 181820 16 10 5 1 4 5 2 0 0 40 39
0 49 5 99335 16 10 3 12 1 5 2 0 0 50 39
0 40 3 367533 16 10 3 7 1 5 2 2580 0 40 39
0 57 3 64960 9 11 3 10 1 5 2 0 1902 45 39
0 50 3 269095 12 9 1 1 2 5 1 0 0 40 39
1 46 3 58683 10 13 3 4 1 5 2 15024 0 55 39
0 35 5 89508 16 10 3 4 1 5 2 3908 0 60 39
0 19 3 100999 16 10 5 8 4 5 1 0 0 20 39
0 18 3 34125 1 6 5 8 4 5 1 0 0 28 39
0 20 3 115057 12 9 5 3 2 5 2 0 0 40 39
0 42 3 139126 12 9 1 14 2 5 2 0 0 40 39
1 46 3 104632 12 9 3 7 1 2 2 0 0 40 1
1 40 1 178866 12 9 3 1 6 5 1 0 0 20 39
1 54 3 139850 13 14 3 4 1 2 2 0 0 45 39
0 28 3 61435 12 9 3 3 1 5 2 0 0 45 39
1 38 3 309230 16 10 3 3 1 5 2 0 0 40 39
0 28 3 45613 16 10 5 9 2 5 1 0 0 40 39
0 22 3 272615 2 7 5 3 4 5 2 0 0 40 39
1 31 3 54318 10 13 3 4 1 5 2 0 0 50 39
0 27 3 165519 12 9 3 3 1 5 2 0 0 40 39
1 45 3 48495 10 13 3 10 1 5 2 0 0 42 39
1 38 3 143123 10 13 3 4 1 5 2 0 0 40 39
1 67 5 431426 8 12 3 4 6 5 1 20051 0 4 39
0 75 3 256474 13 14 5 11 2 5 2 0 0 16 39
1 41 3 191451 13 14 1 4 5 3 1 0 0 60 39
1 37 3 99146 10 13 3 12 1 5 2 0 0 60 39
0 47 3 235986 12 9 5 4 4 5 1 0 0 50 5
1 34 2 429897 10 13 3 10 1 5 2 0 0 45 26
0 25 3 189897 12 9 3 3 4 5 2 0 0 40 39
0 52 3 145155 12 9 7 1 2 5 1 0 0 40 39
0 27 6 192257 12 9 5 11 4 5 2 2174 0 40 39
0 35 3 194960 12 9 5 5 2 4 2 0 0 40 33
0 44 2 357814 3 8 3 8 3 5 1 0 0 35 26
1 27 2 137629 12 9 3 4 1 5 2 0 0 80 39
0 42 3 156526 16 10 5 13 2 5 2 0 0 33 39
0 26 3 189238 7 5 5 8 4 5 1 0 0 38 8
0 23 3 202989 12 9 5 10 2 5 2 0 0 40 2
0 28 3 25684 12 9 5 10 2 1 1 0 0 40 39
0 38 5 192939 12 9 3 3 1 5 2 0 0 50 39
0 28 3 138692 16 10 5 3 4 5 2 0 0 50 39
0 29 3 222249 12 9 5 1 3 5 1 0 0 40 39
0 56 5 201318 7 5 3 4 3 5 2 3411 0 50 4
0 30 3 56004 16 10 5 4 4 3 1 0 0 40 39
0 48 3 182313 16 10 3 6 1 5 2 0 0 40 39
1 38 3 277248 13 14 3 4 1 5 2 0 0 60 5
0 24 3 125031 12 9 5 6 3 5 2 0 0 40 39
1 47 6 216414 11 16 3 10 1 5 2 0 0 40 39
0 29 3 356133 16 10 5 10 3 5 1 0 0 40 39
0 45 3 185397 8 12 1 3 2 5 2 0 0 40 39
0 24 3 308285 12 9 5 3 4 5 2 0 0 40 39
0 40 3 56651 12 9 3 7 1 5 2 0 0 40 39
1 28 2 154863 7 5 3 3 1 3 2 0 0 40 38
1 46 1 44706 10 13 1 10 5 5 1 0 0 50 39
0 32 3 248754 16 10 3 7 1 5 2 0 0 40 39
0 20 3 104981 12 9 5 12 2 5 2 0 0 40 39
0 23 3 315065 16 10 5 8 5 5 2 0 0 35 26
0 46 3 188325 12 9 3 8 1 5 2 0 0 40 39
0 21 3 221661 12 9 5 12 4 5 1 0 0 35 39
1 59 3 81973 13 14 3 4 1 2 2 0 0 40 39
0 31 3 169122 16 10 3 10 1 5 2 0 0 50 39
0 48 3 216734 16 10 1 4 2 5 1 0 0 40 39
0 34 3 98101 6 4 3 14 1 5 2 0 0 40 39
0 19 3 292511 16 10 5 8 4 5 2 0 0 25 39
0 20 3 122971 16 10 5 12 4 5 2 0 0 35 39
0 29 3 124953 10 13 5 10 4 5 2 0 0 50 39
1 54 3 123011 16 10 3 3 1 5 2 0 0 40 39
0 36 3 76417 12 9 3 3 1 5 2 0 0 52 39
1 43 3 351576 10 13 5 12 2 5 2 0 0 50 39
1 46 1 33794 10 13 3 13 1 5 2 3103 0 40 39
1 33 3 79923 13 14 3 10 1 5 2 0 0 45 39
0 33 3 117983 1 6 1 8 5 5 1 0 0 45 39
0 36 3 186110 16 10 3 14 1 5 2 0 0 40 39
1 37 3 187589 12 9 3 6 1 5 2 5178 0 40 39
0 45 5 162923 12 9 3 3 1 5 2 0 0 60 39
0 25 3 288519 10 13 5 1 2 5 1 0 0 40 39
0 28 3 33798 9 11 3 7 1 5 2 0 0 40 39
0 26 3 195734 12 9 5 1 4 5 1 2354 0 40 39
0 23 3 214120 12 9 5 9 4 5 2 0 0 40 39
0 24 3 113515 12 9 5 4 2 5 1 0 0 40 39
0 58 5 261230 16 10 1 10 2 5 1 0 0 40 39
0 36 3 98515 9 11 1 13 5 5 1 0 0 40 39
0 46 3 187715 16 10 3 12 1 5 2 0 0 50 39
0 32 3 123964 16 10 3 12 1 5 2 4386 0 50 39
0 26 3 68991 12 9 5 8 5 3 2 0 0 40 39
0 52 3 292110 5 3 5 6 2 5 1 0 0 40 39
0 19 3 198320 12 9 5 8 2 5 1 0 0 45 39
1 33 3 709798 10 13 3 10 1 5 2 0 0 60 39
0 60 3 372838 12 9 3 3 1 5 2 0 0 40 39
0 39 3 160402 16 10 1 4 2 5 2 0 0 38 39
0 45 3 98475 10 13 1 4 2 5 2 0 0 45 39
0 37 2 97136 16 10 4 1 5 3 1 0 0 40 39
0 29 3 136985 8 12 5 13 4 5 2 0 0 40 39
0 53 3 187356 16 10 3 3 1 5 2 0 0 66 39
0 46 6 107231 16 10 3 4 1 5 2 0 1740 40 39
0 20 3 305874 16 10 5 14 4 5 2 0 0 40 39
0 39 3 290922 13 14 5 10 4 5 1 0 0 40 39
1 48 3 248254 16 10 3 10 6 5 1 7298 0 40 39
0 38 3 160808 12 9 3 3 1 3 2 4386 0 48 39
0 36 3 247321 12 9 3 3 1 5 2 0 0 45 39
0 53 3 247651 6 4 1 7 5 3 1 0 0 56 39
0 29 3 214702 12 9 5 3 2 5 2 0 1974 35 39
0 64 3 75577 6 4 3 1 1 5 2 2580 0 50 39
1 34 3 561334 16 10 3 4 1 5 2 0 0 50 39
0 41 2 401134 10 13 1 10 5 5 1 0 0 40 39
0 34 3 258170 12 9 1 4 5 5 1 0 0 38 39
0 22 3 300871 16 10 3 13 1 5 2 0 0 40 39
0 43 3 136721 3 8 3 3 1 5 2 0 0 40 39
0 36 3 109133 16 10 5 4 2 5 2 0 0 40 39
1 47 3 186534 12 9 3 12 1 5 2 0 0 55 39
0 33 3 241885 16 10 6 7 2 5 2 0 0 40 39
0 27 3 97165 16 10 5 7 3 5 1 0 0 40 39
0 33 3 212918 16 10 5 13 2 5 2 0 0 70 39
0 24 3 211585 12 9 3 14 4 5 1 0 0 40 39
0 47 2 178309 16 10 1 10 2 5 1 0 0 40 39
0 48 4 481987 1 6 3 4 1 5 2 0 0 40 39
0 28 3 215211 12 9 3 12 1 5 2 0 0 50 39
1 33 2 194901 10 13 3 10 1 5 2 0 0 40 39
1 44 3 340885 10 13 3 7 1 5 2 0 1977 40 39
0 33 2 190290 9 11 5 11 2 5 2 0 0 56 39
0 26 3 188569 16 10 5 1 2 5 1 0 0 25 39
0 22 3 162282 9 11 5 4 4 5 2 0 0 40 39
1 34 3 287315 16 10 3 4 1 5 2 0 0 55 39
0 31 4 304212 16 10 5 4 4 5 2 0 0 45 39
0 38 2 256864 9 11 3 4 1 5 2 0 0 40 39
1 51 5 46401 16 10 3 10 6 5 1 0 0 40 39
0 36 3 37778 16 10 3 4 1 5 2 0 0 40 39
1 29 3 191722 16 10 3 11 1 5 2 7688 0 54 39
1 64 5 103643 12 9 3 12 1 5 2 0 0 15 39
0 24 3 143766 16 10 5 7 4 5 2 0 0 55 39
0 21 6 204425 16 10 5 4 4 5 1 0 0 20 39
1 28 3 156257 16 10 3 3 1 5 2 0 0 60 39
0 41 4 112262 12 9 3 3 1 5 2 0 0 50 39
0 17 3 28031 7 5 5 8 4 5 2 0 0 16 39
1 58 3 320102 11 16 3 10 1 5 2 0 0 50 39
0 50 5 334273 10 13 3 12 1 5 2 0 0 8 39
0 30 3 356015 2 7 4 6 2 1 2 0 0 40 26
0 47 3 278900 12 9 3 3 1 5 2 0 0 40 39
0 24 3 142528 16 10 5 12 4 5 2 0 0 20 39
0 50 1 343014 16 10 3 4 1 3 2 0 0 40 39
0 29 3 201017 13 14 5 10 2 5 2 0 0 55 34
1 31 5 81030 11 16 3 10 1 5 2 0 0 40 39
1 40 5 34007 12 9 3 5 1 5 2 0 0 70 39
0 31 3 29662 16 10 5 12 2 5 1 0 0 60 39
0 53 3 347446 7 5 3 7 1 3 2 0 0 40 39
0 33 3 90668 12 9 5 1 2 5 1 0 0 40 39
0 43 3 190403 10 13 3 8 1 5 2 0 0 40 39
1 56 3 109015 16 10 3 4 6 5 1 7688 0 50 39
1 38 3 234807 10 13 3 4 6 5 1 0 0 50 39
0 18 3 157131 2 7 5 12 4 5 1 0 0 30 39
1 50 3 94081 12 9 3 4 1 5 2 0 0 40 39
0 78 3 135566 12 9 7 12 5 5 1 2329 0 12 39
0 27 3 103164 2 7 3 3 1 5 2 0 0 40 39
0 19 3 570002 16 10 5 12 4 5 1 0 0 25 39
0 24 6 215797 10 13 5 13 2 5 1 0 0 40 39
0 20 3 289405 16 10 5 12 4 5 2 0 1602 15 39
0 25 3 239461 13 14 5 10 4 5 2 0 0 35 39
1 34 3 101510 10 13 1 12 2 5 1 0 0 50 39
0 30 4 443546 9 11 3 12 1 5 2 0 0 35 39
0 37 1 141029 13 14 1 10 2 5 1 0 0 40 39
1 38 3 207202 12 9 3 7 1 5 2 0 0 48 39
0 67 7 137192 12 9 3 1 1 2 2 0 0 12 30
0 35 3 222989 12 9 3 14 1 5 2 0 0 30 39
0 75 5 36325 12 9 3 5 1 5 2 0 0 30 39
0 47 3 73394 16 10 3 4 6 5 1 0 0 50 39
0 23 3 249046 1 6 3 6 1 5 2 0 0 40 39
0 51 1 100653 12 9 1 1 2 5 1 0 0 8 39
0 42 2 1125613 12 9 1 8 2 3 2 0 0 40 39
1 32 3 101352 16 10 3 13 6 5 1 0 0 32 39
0 54 3 340476 12 9 6 12 5 5 1 0 0 35 39
0 20 3 192711 16 10 5 6 4 5 1 0 0 40 39
1 39 3 273362 12 9 3 3 1 5 2 0 0 40 39
1 41 3 100451 12 9 3 3 1 5 2 7688 0 38 39
0 35 3 85399 12 9 5 7 2 5 1 0 0 40 39
1 45 2 168191 10 13 3 3 1 5 2 0 0 35 39
0 27 3 153475 10 13 5 12 2 5 1 0 0 40 39
1 61 5 196773 6 4 3 12 1 5 2 0 0 30 39
0 41 3 180138 12 9 5 12 2 5 2 0 0 50 39
0 22 3 48347 16 10 5 13 4 5 2 0 0 40 39
1 55 3 175071 16 10 3 3 1 3 2 15024 0 40 39
0 25 3 181772 16 10 3 3 1 5 2 0 0 40 39
0 20 3 284317 16 10 5 8 4 5 1 0 0 35 39
0 20 3 237305 16 10 5 7 3 3 1 0 0 35 39
0 67 4 111321 10 13 3 4 1 5 2 0 0 16 39
1 44 3 278476 16 10 3 12 1 5 2 0 0 60 39
1 42 3 39060 12 9 3 12 1 5 2 0 0 60 39
0 29 2 205262 16 10 5 1 2 4 2 0 0 40 7
1 48 3 198000 16 10 5 3 5 5 1 0 0 38 39
0 25 3 397962 12 9 5 1 3 3 1 0 0 40 39
1 31 3 178370 12 9 1 8 5 5 1 0 0 99 39
1 48 3 121253 10 13 4 12 5 5 1 0 2472 70 39
0 40 3 56072 13 14 1 10 2 5 2 0 0 20 39
0 26 3 176756 16 10 3 12 1 5 2 0 0 40 39
0 28 3 60374 12 9 3 8 4 5 1 0 0 35 39
1 52 3 165681 16 10 3 3 1 5 2 0 0 40 39
0 41 5 287037 12 9 3 10 1 5 2 0 0 40 39
0 39 5 55568 10 13 3 5 6 5 1 0 0 50 39
0 48 3 155509 12 9 5 1 2 3 1 0 0 16 38
0 19 3 201178 12 9 5 12 2 5 1 0 0 30 39
0 27 3 37250 16 10 3 7 1 5 2 0 1651 40 39
0 59 3 314149 9 11 3 12 1 5 2 0 1740 50 39
0 19 3 264593 16 10 5 12 3 5 2 0 0 40 39
0 32 3 159589 12 9 5 6 4 5 2 0 0 50 39
0 39 3 454915 12 9 5 6 3 5 2 0 0 40 39
0 33 3 285131 12 9 3 3 1 5 2 0 0 40 39
0 38 3 150057 12 9 5 6 2 5 2 0 0 40 39
0 27 3 55390 16 10 5 5 4 5 2 0 0 45 39
0 23 3 314894 12 9 5 4 4 5 1 0 0 45 39
0 25 2 124483 10 13 5 1 2 2 2 0 0 20 19
0 37 4 97986 8 12 3 12 1 5 2 0 0 68 39
0 31 3 210562 12 9 3 14 1 5 2 0 0 65 39
0 24 3 233280 8 12 5 12 4 5 1 0 0 37 39
0 53 2 164300 10 13 1 1 5 5 1 0 0 38 6
1 25 3 263773 16 10 3 1 6 5 1 0 0 40 39
0 59 3 96459 2 7 5 7 2 5 2 0 0 40 39
0 39 1 116608 12 9 1 1 5 5 1 0 0 40 39
0 28 3 180007 16 10 5 6 4 5 2 0 0 40 39
0 22 3 305466 12 9 5 6 2 5 2 0 0 40 39
0 20 3 238917 12 9 5 3 3 5 2 0 0 40 8
0 25 3 129784 16 10 5 8 4 5 1 0 0 40 39
0 27 3 367390 16 10 5 3 5 5 2 0 0 50 39
0 20 3 235691 12 9 5 12 5 5 2 0 0 40 39
0 43 5 160369 1 6 1 5 5 5 2 0 0 25 39
0 39 3 206298 16 10 1 1 2 5 1 0 0 40 39
0 27 3 183523 10 13 5 10 2 5 2 0 0 45 39
0 17 3 217342 1 6 5 12 4 5 1 0 0 5 39
0 40 6 141858 15 15 3 10 1 5 2 0 0 72 39
1 50 3 213296 16 10 3 3 1 5 2 0 0 48 39
0 23 4 201682 10 13 5 1 4 5 1 0 0 35 39
1 60 3 178312 12 9 3 12 1 5 2 7298 0 65 39
0 30 3 269723 12 9 5 4 2 5 1 0 0 40 39
0 24 3 200593 12 9 3 6 1 5 2 0 0 50 39
0 23 3 32616 10 13 5 1 4 5 1 0 0 20 39
0 24 3 259510 10 13 3 10 1 5 2 5013 0 30 39
0 45 5 271828 10 13 3 3 1 5 2 0 0 20 39
1 58 4 78104 16 10 3 4 1 5 2 7298 0 60 39
0 22 3 113703 16 10 5 12 3 5 2 0 0 20 39
0 41 3 187802 16 10 5 6 2 5 2 0 0 40 39
1 48 3 440706 6 4 3 7 1 5 2 0 0 40 39
0 31 3 191834 12 9 1 7 3 5 2 0 0 40 39
1 33 3 149184 15 15 3 10 1 5 2 0 1977 50 39
0 49 4 315998 10 13 3 4 1 5 2 0 0 50 39
1 30 3 159589 10 13 3 10 1 5 2 7688 0 50 39
0 38 3 60313 12 9 5 3 2 5 2 0 0 40 39
