"dat[, 6]" "Temperature" "Humidity" "Wind.Speed" "general.diffuse.flows" "diffuse.flows"
"38482" 11078.7334 18.36 85.6 4.914 0.066 0.137
"33564" 21312.60188 23.1 58.35 4.922 0.106 0.111
"43234" 10994.77204 13.16 87.2 4.909 0.029 0.17
"35784" 16079.75485 25.48 68.22 0.291 411.6 251.7
"49859" 10026.41056 13.77 51.54 0.081 0.033 0.163
"44924" 15579.75904 19.95 81 0.069 0.059 0.119
"24938" 18372.92308 18.96 75.3 4.918 0.055 0.115
"35774" 14826.55771 24.41 76.3 0.226 571.7 230.8
"28959" 24883.68201 26.94 44.38 0.074 0.099 0.126
"12556" 14138.70968 14.91 61.59 4.92 0.011 0.093
"1224" 15747.46988 16.77 56.68 0.079 279.9 171.8
"2655" 15099.75904 10.32 71.4 0.083 228.1 224
"44570" 10878.07229 20.93 71.3 0.07 561.6 576.1
"37179" 13502.75792 18.82 87.9 0.304 0.095 0.1
"20823" 19979.27126 21.68 64.76 4.92 866 53.62
"17945" 16137.32794 25.56 32.33 4.921 829 63.51
"35059" 13567.47702 25.71 52.32 4.923 680.4 61.71
"5718" 15578.05025 13.76 59.57 4.917 150.6 152.6
"32347" 26639.24765 28.05 37.51 4.903 677.2 109.4
"31934" 30057.93103 33.92 25.38 4.905 287.6 255.7
"30599" 26898.05643 28.08 67.33 4.911 773 170.9
"45287" 10924.33735 20.44 67.01 0.069 428.2 292.7
"13261" 15546.18182 14.77 87.3 0.074 0.037 0.1
"47934" 16990.84337 13.77 72.7 0.07 0.059 0.037
"28095" 25389.79079 24.88 85.4 4.916 0.124 0.115
"32530" 34903.0721 23.41 48.62 4.905 0.091 0.078
"41786" 11870.15198 20.15 66.03 0.106 0.106 0.074
"7502" 13951.35678 14.14 68.53 0.082 0.055 0.145
"40856" 13352.46201 23.91 58.12 0.075 44.49 39.28
"37246" 15638.48825 22.55 52.02 4.926 303.9 249.9
"33639" 24941.94357 25.66 50.98 4.922 787 90.4
"51500" 10141.65666 17.99 56.21 0.085 361.7 68.66
"31696" 22769.15361 25.74 89.4 4.909 0.091 0.148
"1722" 21744.57831 15.18 83.3 0.079 0.062 0.141
"26430" 24865.60669 26.33 73.4 4.926 691.5 395
"49813" 15431.45258 15.93 51.9 0.084 0.048 0.085
"16671" 19031.27273 19.42 54.52 0.083 211.2 210.1
"3583" 25387.95181 11.58 66.31 0.085 0.077 0.078
"35671" 15667.90603 24.95 65.86 0.319 395.9 54.24
"7933" 14721.28643 11.23 63.75 0.083 0.044 0.126
"5883" 25737.64824 11.23 78.8 4.912 0.051 0.148
"7794" 14159.75879 15.05 68.29 0.077 0.026 0.163
"50792" 13944.77791 16.63 75.5 0.072 91.6 112.2
"4618" 15873.28643 9 63.34 4.915 0.099 0.096
"19164" 15927.44939 23.9 45.36 0.081 0.088 0.141
"6219" 14333.42714 8.34 90.6 0.083 0.04 0.159
"988" 25526.74699 12.72 77.6 0.076 0.029 0.074
"22496" 12288 20.71 89.9 0.068 0.059 0.115
"8182" 25581.34673 14.81 68.02 0.082 0.121 0.167
"2146" 24717.10843 16.08 59.58 0.082 0.07 0.104
"41811" 9938.480243 19.05 81.6 0.089 20.8 17.48
"41899" 15260.79027 18.07 92.2 0.07 0.059 0.119
"38302" 16850.50051 20.46 86.7 4.917 0.084 0.085
"11539" 13772.90323 10.27 88.9 0.078 0.066 0.171
"20841" 17600.64777 22.08 60.96 4.918 487.3 42.04
"41748" 17770.21277 21.56 63.4 0.1 0.088 0.096
"35725" 15038.36568 23.15 73.1 0.257 0.062 0.122
"43514" 11111.48936 16.36 85.3 4.914 0.055 0.141
"9555" 11438.70968 11.64 78.5 0.074 27.83 26.79
"44434" 11560.48193 21.76 63.68 0.071 552.4 598.6
"33051" 27620.31348 26.13 68.79 0.066 799 75.9
"44591" 10895.42169 21.39 66.38 0.07 341.8 370.2
"10545" 14539.35484 8.51 89.6 0.085 0.033 0.13
"3842" 16302.6506 18.28 41.27 0.087 327.1 99.2
"14785" 18240 17.35 78.8 0.077 153.9 133.5
"38722" 19733.44229 21.44 74.1 4.919 0.08 0.074
"11506" 23945.80645 13.85 79.8 0.083 0.077 0.171
"16300" 15197.09091 14.61 81 0.083 0.033 0.13
"186" 14423.13253 9.06 85.6 0.076 0.059 0.141
"31800" 39934.79624 30.77 61.22 4.903 24.67 21.63
"35469" 10678.65169 18.32 70.9 0.191 25.43 19.17
"16618" 15860.36364 18.5 59.53 0.08 550.7 246.7
"15316" 14050.90909 12.14 84.9 0.084 232.8 209.5
"45135" 15163.37349 19.37 75.7 0.068 273.9 126.4
"31650" 32351.09718 28.42 75.8 4.902 129.5 119.1
"3941" 11722.40964 11.83 49.45 0.087 45.06 38.5
"35005" 14920.69459 21.61 75.3 4.913 0.066 0.122
"35297" 16456.30235 20.13 57.12 4.919 0.08 0.119
"31663" 39254.67085 26.97 83.3 4.904 0.088 0.152
"10278" 12960 9.34 87.1 0.082 203.2 88.1
"23830" 16647.87692 24.69 35.34 0.083 853 49.54
"17659" 16417.16599 27.13 30.79 0.077 521 354.6
"12202" 15520.64516 19.14 59.91 0.081 321.8 358.2
"19384" 19431.25506 20.84 68.76 4.923 855 112.5
"21662" 13933.60324 21.83 74.2 4.919 682.5 663.4
"21326" 22334.5749 20.77 64.21 0.077 0.044 0.13
"46714" 8726.746988 11.15 64.79 4.921 225.1 29.64
"25858" 22821.41538 31.53 42.36 4.918 850 149
"6716" 17175.79899 13.8 73.3 0.086 340 336.6
"23677" 15749.90769 20.77 53.85 0.079 174.6 141.5
"45518" 12156.14458 18.22 68.08 0.071 0.062 0.093
"14397" 21620.36364 15.01 87.4 0.068 0.04 0.115
"2160" 18523.37349 15.83 58.64 0.082 0.066 0.078
"24831" 16015.75385 25.39 41.76 4.919 730 42.9
"12484" 16751.6129 26.32 32.54 0.081 464.3 491.3
"3069" 11843.85542 12.32 65.41 0.081 0.077 0.13
"7968" 10697.96985 7.39 81 0.085 2.767 2.57
"24219" 18207.50769 19.9 86.5 0.067 0.033 0.185
"50205" 9185.114046 16.69 58.21 0.081 210.9 185.9
"28123" 18822.42678 25.26 82.4 4.913 47.03 38.04
"41921" 12068.57143 17.42 93.1 0.111 0.091 0.107
"35817" 16244.49438 25.42 73.6 0.299 337.3 100.4
"47631" 16707.46988 16.32 72.4 4.924 0.852 0.771
"30434" 21841.00418 21.41 68.33 4.906 301.9 236.1
"36565" 20227.66088 22.1 60.55 0.272 0.106 0.093
"31415" 20590.34483 26.73 74.5 4.906 0.088 0.119
"27657" 26197.15481 22.86 75.8 4.909 0.102 0.1
"23855" 19365.41538 26.34 36.04 0.073 775 33.58
"30527" 32806.69456 25.1 74.7 4.907 0.08 0.119
"25205" 28859.07692 21.5 79 4.921 0.073 0.104
"32479" 26819.81191 27.56 39.19 4.909 853 46.48
"37469" 12761.43003 22.12 70.8 4.912 0.048 0.141
"7527" 13656.1206 13.9 63.36 0.081 0.026 0.115
"10564" 11537.41935 8.6 87.9 0.087 181.8 176.1
"35098" 15332.54341 26.75 43.95 4.921 331.5 54.98
"19440" 19034.81781 17.92 87 4.923 0.059 0.13
"10003" 16652.90323 17.55 63.72 4.918 615 46.48
"7110" 11682.09045 13.65 71.4 0.073 19.62 19.79
"11227" 21512.90323 11.16 81.2 0.072 0.062 0.115
"8971" 10451.6129 14.34 86.6 4.913 0.048 0.093
"49330" 10251.14046 16.32 62.6 0.084 221.9 115.5
"46899" 10860.72289 15.68 48.25 4.921 44.89 46.06
"25287" 22656 24.35 67.81 4.921 875 53.63
"21313" 22509.47368 22.44 60.11 0.077 0.069 0.085
"31551" 23395.10972 25.88 88.2 4.906 0.073 0.185
"29306" 31770.37657 32.02 28.65 4.907 868 47.53
"20439" 24963.88664 18.21 77.7 0.07 0.059 0.096
"41766" 12290.33435 20.93 63.63 0.101 0.051 0.074
"42629" 11946.01824 19.77 82.5 4.917 0.073 0.141
"23345" 23689.84615 17.5 66.25 0.081 0.059 0.104
"6521" 14391.31658 15.29 63.32 0.082 0.048 0.119
"52105" 16272.7491 13.42 59.68 0.077 0.062 0.085
"7166" 25789.74874 13.82 69.88 0.073 47.76 47.27
"19461" 15694.25101 17.59 86.3 4.915 0.048 0.107
"38076" 12361.34831 26.26 37.65 4.922 496.9 131.3
"48411" 9767.106843 13.24 81.5 0.082 0.077 0.119
"32904" 26807.77429 29.05 43.31 0.067 798 43.3
"18513" 17851.33603 21.48 71.1 4.925 869 132.3
"11318" 16536.77419 15.71 59.6 0.082 407.5 307.7
"21929" 10462.52308 20.37 85.7 0.066 29.19 22.84
"33182" 24845.64263 25.57 78.2 4.923 397 154.2
"41127" 12646.32219 22.92 63.69 0.074 345.4 188.6
"36951" 15008.94791 26.24 44.55 0.301 740 41.71
"38368" 13143.86108 22.67 76.5 4.918 269.3 219.9
"22842" 19040.49231 24.46 55.55 0.07 809 102.3
"45577" 17650.12048 20.92 59.84 0.072 522.4 56.98
"35223" 16297.44637 27.86 33.28 4.926 771 55.83
"48213" 14901.32053 15.99 72.5 0.079 0.026 0.089
"30640" 28005.51724 28.46 72.8 4.905 224 207.2
"5845" 16608.48241 12.24 86.5 4.916 383.9 355.2
"11358" 25362.58065 14.1 70.6 0.08 0.07 0.178
"2992" 26509.87952 12.21 55.26 0.085 2.895 2.974
"25063" 27181.29231 19.54 63.54 4.918 0.069 0.137
"32647" 27084.6395 28.37 43.41 4.908 487.1 29.64
"15197" 19589.81818 20.86 51.64 0.073 864 116.2
"40523" 12226.13982 17.86 75.1 0.086 150.5 110.5
"21497" 9986.720648 19.16 91.7 4.916 14.08 10.45
"10699" 10980 9.99 84.4 0.085 0.051 0.208
"32244" 36492.03762 24.84 42.78 4.907 0.117 0.081
"4963" 15844.34171 11.16 70.8 0.08 123.8 126.4
"3847" 16626.50602 17.89 44.07 0.084 216 250
"33589" 14366.89655 23.24 58.65 4.923 0.091 0.119
"30047" 32005.35565 35.95 25.08 4.91 704 96.6
"36380" 13226.23085 26.66 55.12 0.257 527.9 207.5
"35377" 15862.06333 26.37 42.61 4.927 550.9 80.6
"15125" 19293.09091 14.19 82.9 0.084 0.026 0.126
"44652" 10571.56627 19.78 78.9 0.071 0.048 0.115
"4527" 14952.84422 10.79 60.03 4.922 372.4 387
"20044" 14988.82591 18.57 86.8 0.066 0.048 0.126
"3585" 25156.62651 11.63 62.74 0.084 0.095 0.115
"28540" 22371.21339 22.77 57.83 4.918 0.124 0.074
"33785" 24887.77429 27.83 41.81 4.906 770 55.91
"30455" 27679.33054 29.25 38.02 4.905 823 47.99
"7251" 11977.32663 13.69 69.25 0.074 4.289 4.161
"33944" 23214.54545 26.69 52.78 4.905 434.9 39.12
"50913" 10037.93517 17.83 57.78 0.078 470.5 144.6
"52116" 15471.78872 13.39 58.38 0.079 0.062 0.152
"38128" 20827.78345 26.88 31.98 4.923 43.53 38.24
"21778" 11366.4 18.6 85.9 0.071 0.062 0.156
"29548" 25739.24686 21.12 60.86 4.908 0.095 0.104
"4647" 15230.71357 7.13 76.1 4.912 0.073 0.096
"11544" 13389.67742 9.88 89.5 0.08 0.081 0.152
"22603" 25491.69231 20.47 89.1 0.066 0.04 0.119
"19992" 25523.56275 20.06 81.9 0.068 25.6 19.88
"13612" 19677.09091 15.94 79.9 0.067 52.93 49.36
"18337" 12400.32389 14.67 81 0.087 302.9 294.5
"4782" 14287.11558 13.18 67.39 4.92 0.066 0.093
"41645" 11805.95745 18.84 92.7 0.067 0.048 0.156
"26609" 26040.50209 26.17 74.6 4.921 239.1 228.3
"13641" 18658.90909 16.53 66.79 0.074 193.4 181.8
"42986" 10796.35258 20.1 71.2 0.082 472.7 306.4
"24431" 20434.70769 23.66 69.65 0.068 753 70.5
"4154" 24676.62651 15.94 56.01 4.914 0.059 0.104
"44649" 10889.63855 19.84 80.1 0.069 0.069 0.107
"47418" 7460.240964 12.04 72.9 4.914 0.062 0.078
"36214" 15938.54954 25.41 68.82 0.271 710 69.37
"11311" 16832.90323 15.29 66.41 0.082 435.6 363.8
"9339" 25432.25806 12.03 73.1 0.075 0.091 0.104
"7834" 13436.1407 12.27 63.22 0.085 286.9 296.2
"28553" 18244.01674 22.32 54.63 4.919 36.95 33.58
"39178" 13073.25843 17.35 82.7 4.92 0.077 0.111
"37498" 11890.66394 21.81 82 4.914 119.4 104.6
"5798" 13690.85427 12.31 80.3 4.917 0.073 0.1
"10454" 17105.80645 16.97 67.16 0.073 632.1 177.7
"9930" 22552.25806 15.28 66.12 0.082 0.029 0.126
"1108" 16979.27711 15.64 63.57 0.075 141.6 156.1
"2504" 13948.91566 13.5 47.95 0.083 16.98 17.25
"6252" 14258.17085 9.68 85 0.087 276.9 148.2
"34178" 16202.63323 23.95 83.3 4.917 197.4 66.86
"34761" 15028.96552 24.14 93.4 4.946 56.28 42.66
"33142" 20891.28527 23.61 71.9 0.063 0.088 0.13
"37333" 10090.29622 14.53 74.1 4.917 0.037 0.133
"5469" 20915.45729 8.25 88.9 0.072 0.059 0.148
"19639" 14843.07692 19.13 82 4.917 341.9 293.5
"44881" 16568.6747 21.27 67.74 0.073 294.2 312.1
"10477" 20543.22581 16.33 68.79 0.074 168.9 174.1
"6309" 25511.8794 14.33 67.71 0.085 0.132 0.171
"37475" 10908.11032 21.78 77.9 4.911 0.055 0.089
"21457" 22311.25506 20.51 72.1 4.924 0.095 0.093
"36844" 22298.67211 22.86 63.39 0.272 0.088 0.078
"426" 22051.08434 8.72 84 0.076 0.062 0.115
"4597" 24765.10553 9.8 58.79 4.914 0.044 0.122
"38804" 13049.72421 23.49 62.33 4.927 343.5 141.2
"24886" 28924.06154 25.7 36.59 4.917 134.9 146.8
"18506" 18055.38462 21 72.5 4.917 816 120.9
"10441" 16606.45161 16.41 69.69 0.073 643.4 266.9
"18250" 16603.7247 25.38 40.97 0.082 429.5 463.7
"36248" 15491.39939 26.58 58.52 0.264 360.7 38.95
"40613" 13404.9848 20.56 85.3 0.073 0.059 0.111
"3046" 14486.74699 12.66 66.14 0.083 0.084 0.111
"15456" 13160.72727 12.31 72.6 0.084 186 177.5
"25407" 19341.78462 23.57 72.5 4.918 707 65.23
"181" 14868.43373 9.58 84.5 0.075 0.048 0.134
"9561" 13035.48387 13.43 74.1 0.074 125.4 116.1
"12876" 13987.74194 19.71 67.57 0.074 502.9 54.66
"24224" 13256.86154 19.92 84.3 0.069 0.022 0.148
"14611" 17617.45455 16.47 85.3 0.072 267.3 252.8
"2077" 14579.27711 11.55 86.1 0.082 199.4 161.8
"6254" 14738.65327 10.4 83.8 0.08 335.7 87.1
"33687" 31526.52038 21.84 55.02 4.922 0.062 0.081
"48579" 7127.971188 12.22 80.5 4.928 4.147 4.043
"50041" 10343.33733 13.44 65.61 0.087 132.1 130.8
"10554" 10753.54839 8.93 90.4 0.092 0.048 0.089
"26377" 20539.58159 24.14 83.2 4.916 0.051 0.137
"29800" 41681.67364 29.58 42.31 4.907 0.106 0.104
"15778" 19607.27273 16.29 85.2 0.07 80.3 64.15
"7569" 17841.52764 16.87 51.31 0.081 694.1 741
"21001" 26339.75709 20.25 82.1 4.918 30 29.36
"44088" 10056.86747 15.16 82.3 0.082 0.051 0.107
"16427" 15924.36364 16.43 75.4 0.082 0.033 0.119
"18010" 15577.65182 15.7 74.5 4.916 0.037 0.167
"23151" 21196.8 22.45 57.48 0.077 75.6 62.58
"29445" 28221.58996 29.15 47.59 4.908 799 38.95
"27122" 18545.27197 24.65 45.06 4.922 307.5 283.6
"51179" 8084.513806 12.46 74.6 0.093 67.1 65.67
"26740" 26197.15481 27.3 70.4 4.92 617 109.2
"29884" 33692.38494 38.23 22.21 4.906 838 107.2
"14187" 19048.72727 15.8 82.2 0.07 286.3 263.5
"45561" 14804.81928 19.33 61.24 0.072 215.8 40.9
"5710" 15769.08543 14.76 56.09 4.916 602.4 255.1
"39723" 19754.40729 24.33 53.85 4.921 0.124 0.052
"40588" 19923.64742 19.63 73.1 0.079 0.069 0.13
"20738" 18994.0081 17.53 84.5 4.917 0.04 0.152
"6462" 25210.85427 15.47 62.75 0.081 0.073 0.122
"11669" 16281.29032 12.8 77.3 0.075 0.059 0.178
"39809" 12325.34954 28.07 43.35 4.922 280.6 157.3
"40045" 12675.50152 20.37 69.92 4.917 0.073 0.119
"11986" 13627.74194 9.77 61.32 0.084 0.044 0.141
"8501" 16182.58065 12.54 85.5 0.094 0.022 0.126
"18297" 15886.63968 17.01 72 0.081 0.073 0.104
"18960" 15974.08907 21.2 72 0.069 639.4 593.2
"35208" 15773.81001 25.86 39.51 4.932 776 53.47
"36232" 15962.08376 26.6 61.79 0.26 733 52.52
"39590" 16859.81763 23.2 58.45 4.926 0.091 0.115
"39658" 11368.26748 22.31 59.62 4.931 242.9 122.2
"29846" 18720 23.23 48.95 4.907 1.115 0.952
"31925" 28137.93103 32.61 39.55 4.907 618.6 280.1
"43973" 8657.349398 19.43 56.67 0.084 33.55 28.49
"41318" 17104.92401 18.67 84.1 0.081 0.051 0.074
"7314" 25801.32663 13.7 70.9 0.074 10.36 10.47
"14512" 20235.63636 16.18 80.3 0.072 182.6 185.7
"24478" 26885.90769 21.29 85.6 0.063 0.066 0.122
"13258" 15965.09091 14.81 87.4 0.074 0.033 0.074
"1331" 14018.31325 14.34 78.9 0.078 0.04 0.152
"29695" 23287.02929 22.47 59.73 4.91 0.077 0.137
"16570" 16424.72727 17.13 62.9 0.078 0.022 0.104
"37894" 12390.76609 21.58 52.68 4.918 0.08 0.107
"46624" 17418.79518 19.33 62.81 0.078 0.128 0.204
"28631" 42579.41423 32.15 27.71 4.919 86.8 92.3
"21761" 22656 19.51 86.6 0.071 0.04 0.17
"7962" 11294.23116 7.49 78.4 0.084 0.048 0.163
"40607" 14350.39514 20.64 82.6 0.076 0.069 0.067
"14457" 16145.45455 15.37 78.4 0.071 144.6 140.6
"31692" 24219.68652 25.71 89.4 4.911 0.095 0.119
"34404" 28529.15361 25.84 75.7 4.924 0.073 0.081
"34122" 28715.73668 23.88 84.4 4.922 0.095 0.085
"273" 25162.40964 13.15 66.42 0.078 0.055 0.093
"14498" 17553.45455 15.73 85.4 0.072 131.6 123.4
"10747" 17599.35484 16.75 66.32 0.076 675.9 263.4
"48678" 10648.7395 10.23 85.2 0.084 0.059 0.104
"34226" 23003.88715 26.7 71 4.94 579 72.2
"42895" 19036.59574 20.8 71.1 0.082 0.059 0.078
"43118" 11269.05775 17.92 73.6 4.918 109.4 94.1
"51399" 15039.61585 11.4 87.8 0.08 0.026 0.145
"10668" 14667.09677 10.61 80 0.071 0.026 0.152
"3396" 18401.92771 15.1 32.12 0.091 555.6 620.9
"19669" 17967.93522 21.53 66.83 4.921 847 337.3
"41104" 11986.8693 23.5 49.59 0.083 455.8 108.2
"14000" 15877.81818 13.53 90.4 0.069 0.102 0.197
"12192" 15561.29032 20.08 56.88 0.085 614.2 666.1
"50240" 15298.91957 14.23 79.1 0.082 0.044 0.156
"19037" 14808.09717 17.17 90.5 0.066 0.033 0.137
"15078" 18792.72727 18.63 65.32 0.073 133.7 115.5
"7728" 16510.07035 17.83 60.51 4.921 559.8 616.1
"13520" 27822.54545 17.12 73.9 0.071 0.044 0.159
"20049" 11176.03239 18.57 86.4 0.064 0.055 0.141
"35475" 11731.80797 19.1 68.73 0.165 157.5 98.9
"20966" 17629.79757 22.29 66.23 4.916 884 55.61
"11371" 20763.87097 12.58 78.3 0.08 0.102 0.122
"30930" 29233.35423 30.06 45.45 4.907 162 161.6
"3916" 13775.42169 10.35 55.92 0.085 0.059 0.096
"49480" 10556.54262 16.11 59.4 0.075 309.6 217.5
"52364" 10504.68187 14.52 40.49 0.075 392.6 36.86
"5404" 16498.49246 11.34 55.16 0.091 80.5 80.6
"47933" 16961.92771 13.7 73.1 0.072 0.044 0.037
"48994" 9991.836735 5.102 86.4 0.08 0.073 0.163
"52406" 15834.81393 7.64 70.1 0.083 0.055 0.119
"52085" 10251.14046 14.07 40.69 0.076 147 159.5
"49503" 15967.34694 13.63 70.6 0.077 0.285 0.3
"90" 16678.55422 15.72 56.69 0.077 422 43.87
"31635" 29329.65517 28.5 76 4.903 566 207.5
"35985" 22916.44535 22.64 76.4 0.267 0.08 0.126
"51369" 15189.43577 15.01 78.5 0.072 97.7 111.7
"46080" 14827.95181 14.17 75 0.083 0.073 0.085
"14381" 28386.90909 15.44 85.4 0.071 0.051 0.122
"34021" 13638.62069 19.49 80.8 4.916 0.077 0.13
"7524" 14055.55779 13.98 63.96 0.082 0.04 0.167
"25440" 20375.63077 25.62 65.51 4.92 739 52.88
"17262" 26885.81818 22.59 52.28 0.084 0.066 0.126
"1503" 14920.48193 10.74 66.77 0.085 253.7 52.79
"19200" 11764.8583 18.34 63.51 1.558 304.6 291.2
"7960" 13465.08543 7.91 77.2 0.088 0.044 0.156
"16843" 20183.27273 16.14 77.1 0.079 0.026 0.126
"41351" 12278.66261 16.52 87 0.068 0.066 0.148
"12073" 24810.96774 13.9 65.65 0.084 0.099 0.104
"14488" 18944 15.43 85.8 0.067 104.6 96.7
"19466" 15175.38462 17.46 85.6 4.912 0.04 0.178
"46690" 10756.62651 11.65 63.32 0.083 0.048 0.111
"17124" 26129.45455 16.98 69.57 0.074 0.059 0.126
"19247" 17524.8583 26.36 38.4 0.079 741 710
"10303" 17140.64516 18.64 55.74 0.08 739 116.8
"38230" 14761.83861 24.81 56.85 4.925 641.7 97.7
"35652" 16056.22063 25.65 56.65 0.318 776 72.6
"28750" 30818.41004 33.1 31.95 4.911 750 66.56
"3002" 26746.98795 11.45 68.08 0.089 0.048 0.108
"47922" 17540.24096 16 73.2 0.073 0.044 0.063
"11035" 17111.6129 11.59 88 0.085 199.4 182.9
"27931" 36247.02929 24.86 85.5 4.909 0.051 0.174
"47175" 9571.084337 17.56 42.34 4.917 453.8 31.56
"8315" 16504.28141 16.08 59.38 0.08 113.2 124.1
"41301" 19124.13374 21.2 76.3 0.067 0.08 0.104
"45515" 12271.80723 18.41 67.48 0.069 0.066 0.126
"2534" 18974.45783 14.25 47.75 0.086 218.3 226.4
"33821" 35089.65517 23.87 62.95 4.904 0.099 0.093
"39852" 16159.51368 25.88 58.95 4.916 71 57.4
"2520" 18650.60241 13.71 51.79 0.079 119 122.7
"5921" 14709.70854 12.21 77.8 4.915 0.044 0.108
"12164" 15660 18.28 55.34 0.086 684 206.1
"1699" 25544.09639 15.39 81.7 0.071 0.048 0.145
"39309" 15973.85087 18.4 87.1 4.92 0.062 0.119
"45123" 11653.01205 15.38 86.3 0.074 54.9 52.23
"28721" 29396.48536 33.08 28.55 4.918 741 52.97
"31556" 22046.89655 25.82 89.4 4.909 0.099 0.119
"47746" 10652.53012 19.55 55.79 4.92 502.5 44.32
"22667" 14036.67692 21.42 80.7 0.069 563.7 531.8
"16709" 17396.36364 14.21 71.8 0.082 0.026 0.167
"14338" 19130.18182 16 82.8 0.075 101.1 89
"45346" 16690.12048 17.88 75.2 0.073 0.069 0.078
"30580" 21733.9185 25.8 74 4.91 299.8 115.6
"42313" 18756.47416 20.76 79.6 4.911 0.04 0.144
"13137" 15127.27273 14.7 88.9 0.073 0.04 0.126
"25335" 33224.86154 21.84 84.2 4.916 0.044 0.145
"18367" 18685.02024 22.62 56.12 0.073 911 50.58
"51870" 9484.753902 14.45 62.02 0.08 0.044 0.093
"12987" 14528 16.6 83.5 0.065 0.066 0.085
"42319" 18254.58967 19.35 83.9 4.916 0.04 0.144
"48245" 10712.12485 15.78 69.62 0.082 0.029 0.215
"10733" 17709.67742 16.33 69.79 0.077 734 300.6
"2257" 16267.95181 14.1 38.95 0.084 253.6 289.9
"15221" 18373.81818 20.08 62.01 0.073 498.8 524.4
"15900" 16308.36364 16.49 92.6 0.076 151.7 129.1
"42725" 12558.78419 21.36 66.34 4.921 122.4 101.4
"32019" 20560.25078 25.12 48.22 4.905 249.8 94.8
"48166" 9023.769508 17.81 66.22 0.085 479.9 100.9
"9230" 14074.83871 12.9 71.4 0.077 0.018 0.182
"24292" 20517.41538 23.58 69.02 0.067 643.9 55.38
"46782" 16383.61446 13.78 47.07 0.082 0.055 0.093
"32520" 37918.4953 24.36 42.86 4.903 26.26 28.88
"8767" 25345.16129 15.15 82.6 4.908 0.026 0.089
"21883" 24770.95385 20.35 86.3 0.07 0.066 0.13
"8373" 13893.46734 14.71 58.34 0.083 0.04 0.115
"5868" 21598.55276 13.79 72.7 4.913 130.5 140.9
"18432" 18626.72065 19.89 64.79 0.071 0.077 0.078
"10372" 16786.45161 14.23 84.5 0.075 0.029 0.093
"47802" 13948.91566 17.44 69.46 4.923 0.062 0.122
"6735" 25934.47236 13.45 64.75 0.082 45.91 45.65
"33987" 24797.49216 23.49 70.2 4.908 0.062 0.115
"32958" 37942.57053 24.94 59.12 0.072 0.084 0.074
"47682" 9640.481928 12.41 88.2 0.075 0.022 0.119
"18921" 14306.72065 17.94 88.9 0.066 145 122.2
"20042" 15163.7247 18.61 86.7 0.063 0.055 0.13
"46110" 11705.06024 12.49 76.3 0.082 0.055 0.059
"25182" 31499.81538 22.16 81.4 4.921 0.834 0.667
"44463" 17378.31325 20.16 77.3 0.07 3.448 2.946
"31040" 27867.08464 26.85 75.7 4.904 526 330.3
"24013" 20889.6 25.49 38.86 0.07 400.8 433.1
"12005" 11641.93548 11.52 62.27 0.088 124.5 114.9
"46089" 12462.6506 13.42 77.9 0.083 0.073 0.07
"38316" 13320.36772 21.4 83.7 4.919 0.091 0.111
"2647" 12965.78313 10.06 73.4 0.086 8.88 9.11
"14201" 18536.72727 15.8 82.7 0.075 309.9 287.2
"36337" 11578.83555 19.53 76.2 0.356 95 41.31
"38102" 13608.6619 31.37 18.47 4.921 718 74.7
"27120" 17316.15063 23.85 48.19 4.92 241.8 221.3
"3779" 14666.0241 7.51 85.6 0.086 0.073 0.137
"12029" 17059.35484 15.19 58.06 0.086 342.9 302.8
"12629" 15555.48387 24.3 47.88 4.917 479.5 515
"44313" 15105.54217 22.42 57.84 0.072 110.4 22.59
"23439" 21622.15385 21.82 44.04 0.081 102.1 84.1
"25494" 24298.33846 20.66 88.8 4.918 0.069 0.126
"47761" 10571.56627 19 63.49 4.922 208.5 52.53
"39964" 13982.73556 26.96 49.85 4.922 174.3 126.4
"9401" 11055.48387 8.28 88 0.077 0.033 0.115
"10907" 16780.64516 14.34 72.1 0.074 127.5 117
"450" 14168.6747 7.88 81.6 0.077 0.077 0.13
"43140" 12231.97568 21.43 54.04 4.92 225.7 193.8
"12795" 25397.41935 19.96 60.63 4.924 0.062 0.096
"25073" 25751.63077 18.33 66.04 4.917 0.073 0.133
"39631" 11893.49544 18.94 63.85 4.917 0.077 0.096
"51771" 10078.27131 15.1 58.73 0.083 472.1 157.7
"36859" 18321.38917 22.25 63.79 0.282 0.077 0.081
"20254" 17676.43725 20.76 61.53 0.072 782 89.6
"40389" 13253.25228 20.83 55.09 4.925 411.2 178.6
"46412" 7720.481928 9.87 87.4 4.926 0.022 0.141
"17426" 17600.64777 19.18 60.44 0.082 0.11 0.1
"52319" 6920.528211 10.99 49.47 0.079 0.077 0.115
"2935" 12971.56627 9.63 63.67 0.079 103.7 102.5
"48221" 15149.09964 15.29 75.6 0.084 0.048 0.141
"17081" 18833.45455 24.79 36.8 0.073 818 42.16
"10039" 16989.67742 19.31 60.58 4.923 358.3 191.5
"32853" 20421.81818 20.47 75.9 0.066 0.088 0.081
"29588" 33216.40167 26.96 63.4 4.908 766 60.27
"6819" 11253.70854 10.56 71.2 0.082 2.258 2.307
"45759" 20258.31325 19.4 70.7 0.07 1.401 1.367
"50396" 13149.57983 11.78 80.4 0.081 0.062 0.122
"4098" 15718.55422 15.7 52.09 4.913 396.9 58.01
"14328" 18810.18182 15.5 83.3 0.073 150.7 139.5
